city,name,price,enterprise,alias,string_len
济南,绿地城市大脑数字产业小镇,8500,绿地,城市大脑数字产业小镇,10
济南,银丰科技公园,17000,其他,银丰科技公园,6
济南,三箭瑞景苑,16500,其他,三箭瑞景苑,5
济南,加州东部世界城,10500,其他,加州东部世界城,7
济南,中新国际城,13500,其他,中新国际城,5
济南,保利中心华府,12000,保利,中心华府,4
济南,融汇城玫瑰公馆,10500,其他,融汇城玫瑰公馆,7
济南,山东高速绿城兰园,9500,绿城,山东高速兰园,6
济南,丹穗龙山金谷,12000,其他,丹穗龙山金谷,6
济南,腾跃苑,6600,其他,腾跃苑,3
济南,绿地IFC中央公馆,32000,绿地,IFC中央公馆,7
济南,龙泉国际广场,10000,其他,龙泉国际广场,6
济南,山钢锦绣华府,16999,其他,山钢锦绣华府,6
济南,蓝石大溪地,21000,其他,蓝石大溪地,5
济南,中铁银座尚筑,14000,中铁,银座尚筑,4
济南,天齐奥东花园,40000,其他,天齐奥东花园,6
济南,翡丽公馆,18500,其他,翡丽公馆,4
济南,紫郡山庄,12000,其他,紫郡山庄,4
济南,璀璨悦府,11800,其他,璀璨悦府,4
济南,旭辉银盛泰星瀚城,14800,旭辉,银盛泰星瀚城,6
济南,璟园璟悦府,21000,其他,璟园璟悦府,5
济南,华润置地广场悦府,27000,华润,广场悦府,4
济南,万科翡翠山语,25000,万科,翡翠山语,4
济南,泰悦盛景,7500,其他,泰悦盛景,4
济南,济南世茂摩天城,6800,世茂,摩天城,3
济南,大友中心,7500,其他,大友中心,4
济南,地平西棠甲第,16000,其他,地平西棠甲第,6
济南,中建锦绣首府,15500,中建,锦绣首府,4
济南,龙山希思庄园,12500,其他,龙山希思庄园,6
济南,金科东方博翠,440,金科,博翠,2
济南,瑞驰万隆广场,12000,其他,瑞驰万隆广场,6
济南,国风源墅,5200,其他,国风源墅,4
济南,天鸿公园大道,13500,其他,天鸿公园大道,6
济南,世茂天城,8000,世茂,天城,2
济南,海信云创中心,6300,其他,海信云创中心,6
济南,融策中心,10000,其他,融策中心,4
济南,百脉悦府,10500,其他,百脉悦府,4
济南,青云山庄,11000,其他,青云山庄,4
济南,御清苑,7980,其他,御清苑,3
济南,海信天辰九号,11000,其他,海信天辰九号,6
济南,融创澄波府邸,10000,融创,澄波府邸,4
济南,奥体金茂府,30000,金茂,奥体府,3
济南,杨柳春风,15000,其他,杨柳春风,4
济南,庞大城,6300,其他,庞大城,3
济南,银丰玖玺城,26000,其他,银丰玖玺城,5
济南,金茂逸墅,20000,金茂,逸墅,2
济南,海那城洋房世家,9000,其他,海那城洋房世家,7
济南,路劲中和广场,16500,其他,路劲中和广场,6
济南,璟园璟仕府,19500,其他,璟园璟仕府,5
济南,北纬37°康旅示范小镇,5500,其他,北纬37°康旅示范小镇,11
济南,济南海潮汇,8000,其他,海潮汇,3
济南,绿地华彤苑,26000,绿地,华彤苑,3
济南,和昌水发新悦广场,30000,其他,和昌水发新悦广场,8
济南,碧桂园CLD凤凰首府,23000,碧桂园,CLD凤凰首府,7
济南,海信泮山,9100,其他,海信泮山,4
济南,水发和山,15000,其他,水发和山,4
济南,山东大学国家大学科技园,12000,其他,山东大学国家大学科技园,11
济南,奥体铂悦府,24000,其他,奥体铂悦府,5
济南,电建洺悦府,20000,其他,电建洺悦府,5
济南,保利中科创新广场,31000,保利,中科创新广场,6
济南,财富时代广场,18000,其他,财富时代广场,6
济南,长清世茂广场云麓府,9600,世茂,长清广场云麓府,7
济南,绿地新里璞园,13500,绿地,新里璞园,4
济南,建邦财富中心,18500,其他,建邦财富中心,6
济南,济高观山悦,9700,其他,济高观山悦,5
济南,远洋天著春秋,30000,远洋,天著春秋,4
济南,旅游路金茂府,14500,金茂,旅游路府,4
济南,金科集美天悦,22500,金科,集美天悦,4
济南,地平甲第时代,8000,其他,地平甲第时代,6
济南,融创东山府,18000,融创,东山府,3
济南,保利和唐悦色,24000,保利,和唐悦色,4
济南,宏程国际广场,7000,其他,宏程国际广场,6
济南,中信泰富济南尊,30000,中信,泰富尊,3
济南,绿地华隆金座,12500,绿地,华隆金座,4
济南,历山永祥里,26000,其他,历山永祥里,5
济南,远洋万和府,22500,远洋,万和府,3
济南,世茂时代先声,5800,世茂,时代先声,4
济南,保利盛景臺,8600,保利,盛景臺,3
济南,东城俪景,10800,其他,东城俪景,4
济南,茗筑华府,30000,其他,茗筑华府,4
济南,仁恒公园世纪,17500,其他,仁恒公园世纪,6
济南,龙湖景粼原著,25000,龙湖,景粼原著,4
济南,路劲中心,9000,其他,路劲中心,4
济南,大尧风华盛景,35000,其他,大尧风华盛景,6
济南,建邦原香溪谷,20000,其他,建邦原香溪谷,6
济南,融汇爱都紫麟台,20000,其他,融汇爱都紫麟台,7
济南,海信翰墨府,20000,其他,海信翰墨府,5
济南,金地华著,24000,金地,华著,2
济南,正大南环国际中心,11000,其他,正大南环国际中心,8
济南,山钢鸿悦华府,17000,其他,山钢鸿悦华府,6
济南,鲁商凤凰广场,8500,其他,鲁商凤凰广场,6
济南,桃李春风花园,35000,其他,桃李春风花园,6
济南,南益名士官邸,11500,其他,南益名士官邸,6
济南,绿城商河百合花园,5500,绿城,商河百合花园,6
济南,玉鑫悦府,6000,其他,玉鑫悦府,4
济南,烯谷国际中心,11700,其他,烯谷国际中心,6
济南,金地湖城风华,17500,金地,湖城风华,4
济南,君逸府,14800,其他,君逸府,3
济南,城建景苑,8500,其他,城建景苑,4
济南,海信君和,25500,其他,海信君和,4
济南,中国铁建花语拾光,10400,中国铁建,花语拾光,4
济南,绿城明月风荷,18000,绿城,明月风荷,4
济南,济水别苑,9500,其他,济水别苑,4
济南,加州荔枝公寓,8000,其他,加州荔枝公寓,6
济南,鲁能美丽汇,11000,鲁能,美丽汇,3
济南,绿城梦想小镇,8300,绿城,梦想小镇,4
济南,东海花园,16800,其他,东海花园,4
济南,中梁云山和院,13300,中梁,云山和院,4
济南,地平西棠观樾,12000,其他,地平西棠观樾,6
济南,海尔产城创博悦兰庭,20000,其他,海尔产城创博悦兰庭,9
济南,龙田文旅小镇,12000,其他,龙田文旅小镇,6
济南,天鸿万象东方,14500,其他,天鸿万象,4
济南,中建蔚蓝之城,15000,中建,蔚蓝之城,4
济南,绿地济南全球商品贸易港绿地御山台,18000,绿地,全球商品贸易港御山台,10
济南,绿地海珀天润,12000,绿地,海珀天润,4
济南,天风云墅,12000,其他,天风云墅,4
济南,紫薇阁,11000,其他,紫薇阁,3
济南,保利山语,7299,保利,山语,2
济南,章丘江山一品,21000,其他,章丘江山一品,6
济南,康桥圣菲,15000,其他,康桥圣菲,4
济南,四建美林花园,24000,其他,四建美林花园,6
济南,力高澜湖郡,价格待定,其他,力高澜湖郡,5
济南,财富壹号,15500,其他,财富壹号,4
济南,恒大龙奥御苑,23000,恒大,龙奥御苑,4
济南,银丰悦珑府,30000,其他,银丰悦珑府,5
济南,高新绿城玉蘭花园,24000,绿城,高新玉蘭花园,6
济南,旭辉银盛泰金域蓝山,18000,旭辉,银盛泰金域蓝山,7
济南,加州启城,13000,其他,加州启城,4
济南,中建锦绣城,价格待定,中建,锦绣城,3
济南,华皓英伦联邦,22500,其他,华皓英伦联邦,6
济南,恒大睿城,7218,恒大,睿城,2
济南,鲁能领秀城公园世家,价格待定,鲁能,领秀城公园世家,7
济南,广厦聚隆广场,价格待定,其他,广厦聚隆广场,6
济南,齐鲁百老会,15500,其他,齐鲁百老会,5
济南,乐梦中心,25000,其他,乐梦中心,4
济南,泉世界壹品,16500,其他,泉世界壹品,5
济南,绿城蘭悦,17000,绿城,蘭悦,2
济南,中新锦绣天地,13500,其他,中新锦绣天地,6
济南,国华新经典,18800,其他,国华新经典,5
济南,银丰唐郡玫瑰园,109,其他,银丰唐郡玫瑰园,7
济南,鑫隆盛景城,价格待定,其他,鑫隆盛景城,5
济南,缇香温泉小镇,价格待定,其他,缇香温泉小镇,6
济南,凤凰SOHO,16000,其他,凤凰SOHO,6
济南,畅博尚都,9000,其他,畅博尚都,4
济南,舜兴东方,28000,其他,舜兴,2
济南,世茂原山郡,价格待定,世茂,原山郡,3
济南,新城香溢澜庭,13299,新城,香溢澜庭,4
济南,恒大御峰,17000,恒大,御峰,2
济南,万科麓公馆,30,万科,麓公馆,3
济南,大华紫郡,32000,其他,大华紫郡,4
济南,漫山香墅,价格待定,其他,漫山香墅,4
济南,碧桂园莱蒙湖,8800,碧桂园,莱蒙湖,3
济南,明湖白鹭郡,价格待定,其他,明湖白鹭郡,5
济南,海信龙奥九号,价格待定,其他,海信龙奥九号,6
济南,国华东方美郡,1400,其他,国华美郡,4
济南,国华印象,1000,其他,国华印象,4
济南,山钢新天地,价格待定,其他,山钢新天地,5
济南,三发尚河名郡,价格待定,其他,三发尚河名郡,6
济南,名门世家,价格待定,其他,名门世家,4
济南,恒生望山,价格待定,其他,恒生望山,4
济南,万虹广场,35000,其他,万虹广场,4
济南,龙山尚苑,价格待定,其他,龙山尚苑,4
济南,章丘鲁能公馆,8200,鲁能,章丘公馆,4
济南,海尔绿城全运村麗园,481,绿城,海尔全运村麗园,7
济南,百替御园华府,30000,其他,百替御园华府,6
济南,荣盛时代国际,12500,荣盛,时代国际,4
济南,万科海右府,价格待定,万科,海右府,3
济南,万科海晏门,28000,万科,海晏门,3
济南,绿地柏仕晶舍,26000,绿地,柏仕晶舍,4
济南,御景山墅,790,其他,御景山墅,4
济南,金科澜山公馆,25000,金科,澜山公馆,4
济南,君御世家,18000,其他,君御世家,4
济南,新城和昌湖畔樾山,7500,新城,和昌湖畔樾山,6
济南,财大馨苑,8500,其他,财大馨苑,4
济南,中物世纪芯,16000,其他,中物世纪芯,5
济南,力高君御华府,8700,其他,力高君御华府,6
济南,万科山望,22000,万科,山望,2
济南,济南中麓府,10800,其他,中麓府,3
济南,银冠台湾不夜城,9000,其他,银冠台湾不夜城,7
济南,旭辉银盛泰博观山悦,28000,旭辉,银盛泰博观山悦,7
济南,黄金国际广场,20000,其他,黄金国际广场,6
济南,力高未来城,7500,其他,力高未来城,5
济南,众美观山壹号院,15000,其他,众美观山壹号院,7
济南,龙湖奥东11号,12500,龙湖,奥东11号,5
济南,山水泉城南城,14000,其他,山水泉城南城,6
济南,恒大金碧新城,8000,恒大,金碧新城,4
济南,绿城荷畔春风,7800,绿城,荷畔春风,4
济南,唐冶中心,8500,其他,唐冶中心,4
济南,公园学府,15000,其他,公园学府,4
济南,万科如园,17000,万科,如园,2
济南,鑫苑悦泉湾,7700,其他,鑫苑悦泉湾,5
济南,诺德名府,8500,其他,诺德名府,4
济南,中海御景台,15000,中海,御景台,3
济南,旭辉银盛泰瑞锦台,18500,旭辉,银盛泰瑞锦台,6
济南,龙湖春江彼岸,11000,龙湖,春江彼岸,4
济南,正荣悦棠府,11800,正荣,悦棠府,3
济南,名悦山庄,39800,其他,名悦山庄,4
济南,祥生西江樾,9000,祥生,西江樾,3
济南,龙湖CBD光年,18500,龙湖,CBD光年,5
济南,高新金茂墅,12000,金茂,高新墅,3
济南,融创望岳府,24000,融创,望岳府,3
济南,恒大雅苑恒大晶都中心,6200,恒大,雅苑晶都中心,6
济南,碧桂园凤凰中心,16000,碧桂园,凤凰中心,4
济南,金地越秀凤鸣艺境,18000,金地,越秀凤鸣艺境,6
济南,商河碧桂园公园上城,8400,碧桂园,商河公园上城,6
济南,碧桂园CLD凤凰首府弘碧,14000,碧桂园,CLD凤凰首府弘碧,9
济南,锦悦府,15000,其他,锦悦府,3
济南,璟樾,13000,其他,璟樾,2
济南,连城中心,9000,其他,连城中心,4
济南,中垠御苑,17500,其他,中垠御苑,4
济南,海信彩虹谷,12500,其他,海信彩虹谷,5
济南,大华龙悦,15000,其他,大华龙悦,4
济南,保利和光山语,24000,保利,和光山语,4
济南,东亚尚城国际,6300,其他,东亚尚城国际,6
济南,中康明德府,7400,其他,中康明德府,5
济南,碧桂园青城,9500,碧桂园,青城,2
济南,中康绿城百合花园,13000,绿城,中康百合花园,6
济南,中博品观雅苑,26600,其他,中博品观雅苑,6
济南,鲁商东悦府,9000,其他,鲁商东悦府,5
济南,山景舜园,24000,其他,山景舜园,4
济南,唐冶院士谷,16800,其他,唐冶院士谷,5
济南,万科海晏公馆,17000,万科,海晏公馆,4
济南,海亮艺术华府,价格待定,其他,海亮艺术华府,6
济南,中建锦绣蘭庭,价格待定,中建,锦绣蘭庭,4
济南,百步亭中国MALL,21000,其他,百步亭中国MALL,9
济南,高新万达广场,价格待定,其他,高新万达广场,6
济南,海信贤文世家,23000,其他,海信贤文世家,6
济南,金汇瀚玉城,23500,其他,金汇瀚玉城,5
济南,和润幸福城,价格待定,其他,和润幸福城,5
济南,万科新里程,价格待定,万科,新里程,3
济南,三庆汇德公馆,价格待定,其他,三庆汇德公馆,6
济南,保利海德公馆,19500,保利,海德公馆,4
济南,河泰优山美郡,13000,其他,河泰优山美郡,6
济南,梦世界润园,价格待定,其他,梦世界润园,5
济南,恒大奥东新都,16000,恒大,奥东新都,4
济南,三盛国际公园,18500,三盛,国际公园,4
济南,唐人中心,20000,其他,唐人中心,4
济南,中建新悦城,46,中建,新悦城,3
济南,鑫苑鑫中心,价格待定,其他,鑫苑鑫中心,5
济南,鑫苑世家公馆,17000,其他,鑫苑世家公馆,6
济南,绿地海珀天沅,23000,绿地,海珀天沅,4
济南,燕玺台,35000,其他,燕玺台,3
济南,帝华鸿府,14000,其他,帝华鸿府,4
济南,融汇爱都,价格待定,其他,融汇爱都,4
济南,融汇城,10500,其他,融汇城,3
济南,三箭汇福山庄揽山,价格待定,其他,三箭汇福山庄揽山,8
济南,世茂原山首府,16500,世茂,原山首府,4
济南,舜奥华府,价格待定,其他,舜奥华府,4
济南,东鲁凤凰上郡,价格待定,其他,东鲁凤凰上郡,6
济南,开元府,34000,其他,开元府,3
济南,映月紫云城,21000,其他,映月紫云城,5
济南,佛山静院,40000,其他,静院,2
济南,荣盛时代首府,17500,荣盛,时代首府,4
济南,东都尚城,价格待定,其他,东都尚城,4
济南,鹊华天禧,51,其他,鹊华天禧,4
济南,宏瑞国际星城,价格待定,其他,宏瑞国际星城,6
济南,鲁邦奥林逸城,84,其他,鲁邦奥林逸城,6
济南,福景佳苑,价格待定,其他,福景佳苑,4
济南,路劲东城,16999,其他,路劲东城,4
济南,山顶道1号,666,其他,山顶道1号,5
济南,名辉豪庭,价格待定,其他,名辉豪庭,4
济南,御泉世家,价格待定,其他,御泉世家,4
济南,华港世纪城,8900,其他,华港世纪城,5
济南,南城美墅,10000,其他,南城美墅,4
济南,东城花苑,9600,其他,东城花苑,4
济南,恒大世纪广场,价格待定,恒大,世纪广场,4
济南,绿地新里香榭丽公馆,价格待定,绿地,新里香榭丽公馆,7
济南,华润仰山云栖径,价格待定,华润,仰山云栖径,5
济南,众美书香华府,7000,其他,众美书香华府,6
济南,中南名邸,价格待定,其他,中南名邸,4
济南,中润世纪财富中心,202,其他,中润世纪财富中心,8
济南,中铁诺德名城,9500,中铁,诺德名城,4
济源,东原阅城,13500,其他,东原阅城,4
济源,西霞湾天玥,8000,其他,西霞湾天玥,5
济源,济上府,价格待定,其他,济上府,3
济源,德鸿迎宾府,价格待定,其他,德鸿迎宾府,5
济源,西安交大,价格待定,其他,交大,2
济源,合生泰和园,7300,其他,合生泰和园,5
济源,建业世和府,价格待定,其他,建业世和府,5
济源,济源花园里西樾,价格待定,其他,花园里西樾,5
济源,建业桂园,价格待定,其他,建业桂园,4
济源,东湖湾,价格待定,其他,东湖湾,3
济源,建业尊府,价格待定,其他,建业尊府,4
济源,谦祥世茂万华城,15000,世茂,谦祥万华城,5
济源,泰宏建业国际城,14000,其他,泰宏建业国际城,7
济源,华瑞紫韵城,13800,其他,华瑞紫韵城,5
济源,银基国际旅游度假区,7800,其他,银基国际旅游度假区,9
济源,瀚海航城,7300,其他,瀚海航城,4
济源,大正水晶森林,13000,其他,大正水晶森林,6
济源,融信奥体世纪作品,14500,融信,奥体世纪作品,6
济源,融创空港宸院,9000,融创,空港宸院,4
济源,美盛教育港湾,18500,其他,美盛教育港湾,6
济源,瀚宇天悦城,22000,其他,瀚宇天悦城,5
济源,浩创梧桐溪水湾,7300,其他,浩创梧桐溪水湾,7
济源,中能新誉,7600,其他,中能新誉,4
济源,郑州碧桂园湖悦,13500,碧桂园,湖悦,2
济源,鑫苑国际新城,16000,其他,鑫苑国际新城,6
济源,华尔中心,11000,其他,华尔中心,4
济源,名门翠园,13000,其他,名门翠园,4
济源,浩创上河府,7200,其他,浩创上河府,5
昆明,江东境界,15000,其他,江东境界,4
昆明,碧桂园KCC云南映象,16000,碧桂园,KCC云南映象,7
昆明,恒泰理想城,15500,其他,恒泰理想城,5
昆明,滇池俊府,30000,其他,滇池俊府,4
昆明,华信悦峰,12000,其他,华信悦峰,4
昆明,华夏天璟湾,27538,其他,华夏天璟湾,5
昆明,俊发盛唐城,13000,其他,俊发盛唐城,5
昆明,融城昆明湖,14500,其他,融城湖,3
昆明,昆明恒大云报华府,20900,恒大,云报华府,4
昆明,七彩云南古滇名城,25000,其他,七彩云南古滇名城,8
昆明,绿地东海岸,11000,绿地,东海岸,3
昆明,昆明恒大国际健康城,15000,恒大,国际健康城,5
昆明,瑞鼎城,15100,其他,瑞鼎城,3
昆明,温泉山谷国际康旅城,15000,其他,温泉山谷国际康旅城,9
昆明,长水航城,7700,其他,长水航城,4
昆明,河畔俊园,30000,其他,河畔俊园,4
昆明,海东俊园,50000,其他,海东俊园,4
昆明,俊发空港城,7200,其他,俊发空港城,5
昆明,海伦中心,6500,其他,海伦中心,4
昆明,俊发玉龙湾,25000,其他,俊发玉龙湾,5
昆明,海源高新天地,11000,其他,海源高新天地,6
昆明,骆驼湾,14000,其他,骆驼湾,3
昆明,北大资源颐和1898,13800,其他,北大资源颐和1898,10
昆明,金色城邦,6000,其他,金色城邦,4
昆明,中铁云时代广场,10000,中铁,云时代广场,5
昆明,融创孔雀镇,7000,融创,孔雀镇,3
昆明,昆明恒大华侨城阳宗海小镇,7500,恒大,华侨城阳宗海小镇,8
昆明,乡鸭湖,5000,其他,乡鸭湖,3
昆明,万彩城,20000,其他,万彩城,3
昆明,古滇未来城,7800,其他,古滇未来城,5
昆明,书香林语,34000,其他,书香林语,4
昆明,世纪阳光,6900,其他,世纪阳光,4
昆明,远洋新干线,6700,远洋,新干线,3
昆明,俊发逸天峰,17500,其他,俊发逸天峰,5
昆明,浩创半山云府,4800,其他,浩创半山云府,6
昆明,俊发龙泉俊园,15000,其他,俊发龙泉俊园,6
昆明,招商翰林大观,7000,招商,翰林大观,4
昆明,江东永和府,18000,其他,江东永和府,5
昆明,泛亚城邦,14000,其他,泛亚城邦,4
昆明,惠丰新座,15000,其他,惠丰新座,4
昆明,大诺方舟天地,6000,其他,大诺方舟天地,6
昆明,美的顺城府,18500,其他,美的顺城府,5
昆明,御龙春晓,8000,其他,御龙春晓,4
昆明,呈贡第七街区,20000,其他,呈贡第七街区,6
昆明,德润香山府,18000,其他,德润香山府,5
昆明,耀兴公馆,19500,其他,耀兴公馆,4
昆明,碧桂园御龙半山,9500,碧桂园,御龙半山,4
昆明,山海荟,38000,其他,山海荟,3
昆明,俊发春之眼,价格待定,其他,俊发春之眼,5
昆明,创佳半山御府,6500,其他,创佳半山御府,6
昆明,新城雅樾,12000,新城,雅樾,2
昆明,俊发城逸璟峰,18500,其他,俊发城逸璟峰,6
昆明,华侨城公园悦府,7000,其他,华侨城公园悦府,7
昆明,艺城PGC紫金中心,8500,其他,艺城PGC紫金中心,9
昆明,凯旋怡景,4500,其他,凯旋怡景,4
昆明,花样年德商好未来,5500,其他,花样年德商好未来,8
昆明,昆明安宁吾悦广场,7500,其他,安宁吾悦广场,6
昆明,万科500里,21500,万科,500里,4
昆明,桃花源清风明月,5800,其他,桃花源清风明月,7
昆明,鱼先生的社区,9550,其他,鱼先生的社区,6
昆明,锦艺滇池湖岸,10000,其他,锦艺滇池湖岸,6
昆明,碧桂园春城映象,13000,碧桂园,春城映象,4
昆明,中铁诺德山海春风,26500,中铁,诺德山海春风,6
昆明,三千时光,14000,其他,三千时光,4
昆明,北科建春城大观,16000,其他,北科建春城大观,7
昆明,首创禧悦春城,13000,首创,禧悦春城,4
昆明,光明璟宸,11000,其他,光明璟宸,4
昆明,阳光城文澜公馆,8000,阳光城,文澜公馆,4
昆明,中骏云谷小镇,9150,中骏,云谷小镇,4
昆明,雅居乐滇池一英里,14500,雅居乐,滇池一英里,5
昆明,大华公园天下,14000,其他,大华公园天下,6
昆明,旭东K9中心,16500,其他,旭东K9中心,6
昆明,金泰国际名门,17700,其他,金泰国际名门,6
昆明,保利春湖国际生态城,12000,保利,春湖国际生态城,7
昆明,碧桂园龙腾世家,价格待定,碧桂园,龙腾世家,4
昆明,隆盛府,23000,其他,隆盛府,3
昆明,中交碧桂园映象美庐,16500,中交,映象美庐,4
昆明,远洋青云府,10000,远洋,青云府,3
昆明,蓝光新城碧桂园古滇水云城,11500,蓝光,新城古滇水云城,7
昆明,创佳金色峰景,7500,其他,创佳金色峰景,6
昆明,蓝光云报芙蓉园,7600,蓝光,云报芙蓉园,5
昆明,金地商置昆悦,15500,金地,商置昆悦,4
昆明,金茂国际新城,9000,金茂,国际新城,4
昆明,绿地东南亚中心,21000,绿地,东南亚中心,5
昆明,山海湾8号,25000,其他,山海湾8号,5
昆明,俊发彩云城晴湾,12800,其他,俊发彩云城晴湾,7
昆明,新希望白麓城,28000,新希望,白麓城,3
昆明,锦艺昆明之光,11000,其他,锦艺之光,4
昆明,空港锦绣城,价格待定,其他,空港锦绣城,5
昆明,世茂璀璨倾城,16500,世茂,璀璨倾城,4
昆明,璀璨臻樾,15100,其他,璀璨臻樾,4
昆明,玉龙湾康谷,14000,其他,玉龙湾康谷,5
昆明,中南云境,7500,其他,中南云境,4
昆明,华夏澜台府,25000,其他,华夏澜台府,5
昆明,M国际公寓,9500,其他,M国际公寓,5
昆明,碧桂园龙川府,18000,碧桂园,龙川府,3
昆明,雲溪墅,10000,其他,雲溪墅,3
昆明,晋宁吾悦广场,6200,其他,晋宁吾悦广场,6
昆明,俊发嵩山溪谷,9000,其他,俊发嵩山溪谷,6
昆明,车行天下新东集,8500,其他,车行天下新东集,7
昆明,金科泰玺云麓書苑,18000,金科,泰玺云麓書苑,6
昆明,雅居乐新希望锦麟峯荟,15500,雅居乐,锦麟峯荟,4
昆明,中南十二集,16500,其他,中南十二集,5
昆明,汉华天马山国际温泉度假区,6500,其他,汉华天马山国际温泉度假区,12
昆明,金地云海一号,30000,金地,云海一号,4
昆明,蓝光德商天域,13000,蓝光,德商天域,4
昆明,华侨城花都时区,6000,其他,华侨城花都时区,7
昆明,虹桥国际HQ公寓,10500,其他,虹桥国际HQ公寓,8
昆明,东原启城,9000,其他,东原启城,4
昆明,阿诗玛旅游文化城,11000,其他,阿诗玛旅游文化城,8
昆明,广泽中心,8300,其他,广泽中心,4
昆明,佳湖熹祥苑,18500,其他,佳湖熹祥苑,5
昆明,招商依湾郡,6000,招商,依湾郡,3
昆明,美的北京路9號,25000,其他,美的路9號,5
昆明,禄劝凤凰御景,价格待定,其他,禄劝凤凰御景,6
昆明,建投璞御,7500,其他,建投璞御,4
昆明,富康城紫悦府,价格待定,其他,富康城紫悦府,6
昆明,海伦堡倾城小院,5000,其他,海伦堡倾城小院,7
昆明,金地锦康湖山大境,价格待定,金地,锦康湖山大境,6
昆明,龙光玖云台,15500,龙光,玖云台,3
昆明,保利明玥半山,16500,保利,明玥半山,4
昆明,中南新城云樾,7800,其他,中南新城云樾,6
昆明,云台广场,价格待定,其他,云台广场,4
昆明,佳湖熹合苑,价格待定,其他,佳湖熹合苑,5
昆明,板桥大厦,价格待定,其他,板桥大厦,4
昆明,龙江金茂府,价格待定,金茂,龙江府,3
昆明,华侨城滇中乐活城,价格待定,其他,华侨城滇中乐活城,8
昆明,中建和光里,价格待定,中建,和光里,3
昆明,九溪湖国际生态区,32500,其他,九溪湖国际生态区,8
昆明,卓越滇池晴翠,16000,其他,卓越滇池晴翠,6
昆明,雅居乐中央雅府,13000,雅居乐,中央雅府,4
昆明,龙湖时代金融中心,价格待定,龙湖,时代金融中心,6
昆明,环球融创石林未来城阿依小镇,10000,融创,环球石林未来城阿依小镇,11
昆明,融城拾六院,价格待定,其他,融城拾六院,5
昆明,清河居,价格待定,其他,清河居,3
昆明,花栖里,11000,其他,花栖里,3
昆明,招商昆钢文创城,价格待定,招商,昆钢文创城,5
昆明,金地鹏达峯范,16000,金地,鹏达峯范,4
昆明,华侨城海棠小镇,价格待定,其他,华侨城海棠小镇,7
昆明,卓越龙润云际,价格待定,其他,卓越龙润云际,6
昆明,山海湾晶都,价格待定,其他,山海湾晶都,5
昆明,安宁赛车小镇,价格待定,其他,安宁赛车小镇,6
昆明,宏谦公园里,价格待定,其他,宏谦公园里,5
昆明,清华海峡小镇花园城,7000,其他,清华海峡小镇花园城,9
昆明,中海汇德里,20000,中海,汇德里,3
昆明,凯旋丽景,4500,其他,凯旋丽景,4
昆明,蓝光芙蓉枫景,价格待定,蓝光,芙蓉枫景,4
昆明,博欣时代商务中心,价格待定,其他,博欣时代商务中心,8
昆明,龙湖山海原著,19500,龙湖,山海原著,4
昆明,俊发俊逸峰,价格待定,其他,俊发俊逸峰,5
昆明,力标十里蓝山,13500,其他,力标十里蓝山,6
昆明,青年说悦领域,12500,其他,青年说悦领域,6
昆明,泓清惠园,价格待定,其他,泓清惠园,4
昆明,子君惠园,价格待定,其他,子君惠园,4
昆明,泓惠园,价格待定,其他,泓惠园,3
昆明,青惠园,价格待定,其他,青惠园,3
昆明,国弘钰坤府,6000,其他,国弘钰坤府,5
昆明,万科金域国际,价格待定,万科,金域国际,4
昆明,金方宁央府,8000,其他,金方宁央府,5
昆明,绿地滇池国际健康城山重院,11000,绿地,滇池国际健康城山重院,10
昆明,四方古城,价格待定,其他,四方古城,4
昆明,昆明上海天地,8000,其他,天地,2
昆明,绿地滇池国际健康城长滩,5200,绿地,滇池国际健康城长滩,9
昆明,安厦郡西苑,5500,其他,安厦郡西苑,5
昆明,嵩明新嘉园,5700,其他,嵩明新嘉园,5
昆明,枢纽曜城,价格待定,其他,枢纽曜城,4
昆明,炬豪国际中心,价格待定,其他,炬豪国际中心,6
昆明,云南饭店,价格待定,其他,云南饭店,4
昆明,陆和利商业中心,价格待定,其他,陆和利商业中心,7
昆明,白鹿湾,13000,其他,白鹿湾,3
昆明,阳宗海归去来生态健康城,价格待定,其他,阳宗海归去来生态健康城,11
昆明,信达万科京江隐翠,24000,万科,信达京江隐翠,6
昆明,春城首府,35000,其他,春城首府,4
昆明,阳春景秀,价格待定,其他,阳春景秀,4
昆明,昆明学府中心,7000,其他,学府中心,4
昆明,招商公园大道央璟,价格待定,招商,公园大道央璟,6
昆明,书香名郡,价格待定,其他,书香名郡,4
昆明,世茂璀璨世家,价格待定,世茂,璀璨世家,4
昆明,筑友双河湾墨香苑,15300,其他,筑友双河湾墨香苑,8
昆明,禄劝南塘公园里,5500,其他,禄劝南塘公园里,7
昆明,实创象山樾,价格待定,其他,实创象山樾,5
昆明,云和中心,价格待定,其他,云和中心,4
昆明,大华锦绣山海,14500,其他,大华锦绣山海,6
昆明,华夏金地世博一号,15500,金地,华夏世博一号,6
昆明,俊发彩云城檀湾,价格待定,其他,俊发彩云城檀湾,7
昆明,万城湖畔丽景,4500,其他,万城湖畔丽景,6
昆明,中交泓园,17000,中交,泓园,2
昆明,学府康城,16500,其他,学府康城,4
昆明,复地雲極,44000,其他,复地雲極,4
昆明,俊发城逸凌峰,21000,其他,俊发城逸凌峰,6
昆明,招商雍珑府,价格待定,招商,雍珑府,3
昆明,中国铁建西派国际中心,13000,中国铁建,西派国际中心,6
